date,NVDA,AMD,INTC,MU,NBIS,GOOGL,RKLB,JOBY,ACHR,TSLA,COIN,HOOD,IBIT,IREN,CLSK,IONQ,RGTI,QBTS,SMR,SERV
4/6/2021 4:00,13.8615,81.44,65.56,93.49,20,110.463,10.43,13.4,9.48,230.54,328.28,34.82,24.1722,24.45,22.76,9.2,9.43,10,10.55,40.91
4/7/2021 4:00,14.1435,82.2,66.25,93.96,20,111.9515,10.43,13.4,9.48,223.6567,328.28,34.82,24.1722,24.45,20.685,9.2,9.43,10,10.55,40.91
4/8/2021 4:00,14.317,83.35,67.05,95.29,20,112.5215,10.43,13.4,9.48,227.9333,328.28,34.82,24.1722,24.45,21.1,9.2,9.43,10,10.55,40.91
4/9/2021 4:00,14.4,82.76,68.26,95.3,20,113.5335,10.43,13.4,9.48,225.6733,328.28,34.82,24.1722,24.45,22.09,9.2,9.43,10,10.55,40.91
4/12/2021 4:00,15.209,78.58,65.405,95.59,20,112.231,10.43,13.4,9.48,233.9933,328.28,34.82,24.1722,24.45,20.59,9.2,9.43,10,10.55,40.91
4/13/2021 4:00,15.6795,80.19,65.22,92.15,20,112.7215,10.43,13.4,9.48,254.1067,328.28,34.82,24.1722,24.45,21.73,9.2,9.43,10,10.55,40.91
4/14/2021 4:00,15.277,78.55,64.19,90.67,20,112.0955,10.43,13.4,9.48,244.0767,328.28,34.82,24.1722,24.45,21.33,9.2,9.43,10,10.55,40.91
4/15/2021 4:00,16.1373,83.01,65.02,90.27,20,114.2625,10.43,13.4,9.48,246.2833,322.75,34.82,24.1722,24.45,21.06,9.2,9.43,10,10.55,40.91
4/16/2021 4:00,15.9125,82.15,64.75,90.66,20,114.1375,10.43,13.4,9.48,246.5933,342,34.82,24.1722,24.45,18.94,9.2,9.43,10,10.55,40.91
4/19/2021 4:00,15.3618,81.11,63.63,88.41,20,114.488,10.43,13.4,9.48,238.21,333,34.82,24.1722,24.45,17.57,9.2,9.43,10,10.55,40.91
4/20/2021 4:00,15.1713,79.27,62.7,87.48,20,113.9505,10.43,13.4,9.48,239.6633,320.82,34.82,24.1722,24.45,17.02,9.2,9.43,10,10.55,40.91
4/21/2021 4:00,15.3605,81.61,63.7,89.49,20,113.9175,10.43,13.4,9.48,248.04,311.92,34.82,24.1722,24.45,18.61,9.2,9.43,10,10.55,40.91
4/22/2021 4:00,14.8503,79.06,62.57,84.71,20,112.626,10.43,13.4,9.48,239.8967,293.45,34.82,24.1722,24.45,18.42,9.2,9.43,10,10.55,40.91
4/23/2021 4:00,15.2653,82.76,59.24,86.03,20,114.9965,10.43,13.4,9.48,243.1333,291.6,34.82,24.1722,24.45,19.91,9.2,9.43,10,10.55,40.91
4/26/2021 4:00,15.478,85.41,58.76,87.84,20,115.4965,10.43,13.4,9.48,246.0667,304.54,34.82,24.1722,24.45,21.83,9.2,9.43,10,10.55,40.91
4/27/2021 4:00,15.3818,85.21,57.97,89.46,20,114.549,10.43,13.4,9.48,234.9133,302,34.82,24.1722,24.45,22.16,9.2,9.43,10,10.55,40.91
4/28/2021 4:00,15.2768,84.02,57.62,86.03,20,117.952,10.43,13.4,9.48,231.4667,298.05,34.82,24.1722,24.45,22.89,9.2,9.43,10,10.55,40.91
4/29/2021 4:00,15.3248,83.91,58.28,88.06,20,119.638,10.43,13.4,9.48,225.6667,294.77,34.82,24.1722,24.45,21.8,9.2,9.43,10,10.55,40.91
4/30/2021 4:00,15.0095,81.62,57.53,86.07,20,117.675,10.43,13.4,9.48,236.48,297.64,34.82,24.1722,24.45,21.55,9.2,9.43,10,10.55,40.91
5/3/2021 4:00,14.8368,78.55,57.26,85.02,20,117.154,10.43,13.4,9.48,228.3,294.21,34.82,24.1722,24.45,20.75,9.2,9.43,10,10.55,40.91
5/4/2021 4:00,14.3513,78.61,56.9,84.41,20,115.3415,10.43,13.4,9.48,224.5333,280.66,34.82,24.1722,24.45,19.75,9.2,9.43,10,10.55,40.91
5/5/2021 4:00,14.4585,77.83,56.85,85.15,20,115.7385,10.43,13.4,9.48,223.6467,273,34.82,24.1722,24.45,19.16,9.2,9.43,10,10.55,40.91
5/6/2021 4:00,14.523,77.89,57.19,84.8,20,116.8675,10.43,13.4,9.48,221.18,256.76,34.82,24.1722,24.45,18.23,9.2,9.43,10,10.55,40.91
5/7/2021 4:00,14.8123,78.81,57.67,85.98,20,117.5965,10.43,13.4,9.48,224.1233,263.7,34.82,24.1722,24.45,19.3,9.2,9.43,10,10.55,40.91
5/10/2021 4:00,14.2658,75.99,55.97,80.85,20,114.5875,10.43,13.4,9.48,209.68,293.45,34.82,24.1722,24.45,16.23,9.2,9.43,10,10.55,40.91
5/11/2021 4:00,14.3063,76.83,55.04,80.68,20,113.503,10.43,13.4,9.48,205.7333,303,34.82,24.1722,24.45,15.76,9.2,9.43,10,10.55,40.91
5/12/2021 4:00,13.7585,74.64,53.62,76.8,20,110.0125,10.43,13.4,9.48,196.63,283.61,34.82,24.1722,24.45,14.73,9.2,9.43,10,10.55,40.91
5/13/2021 4:00,13.6653,73.09,54.01,77.19,20,111.452,10.43,13.4,9.48,190.5633,265.1,34.82,24.1722,24.45,13.84,9.2,9.43,10,10.55,40.91
5/14/2021 4:00,14.243,74.59,55.35,79.7,20,113.919,10.43,13.4,9.48,196.58,258.37,34.82,24.1722,24.45,15.69,9.2,9.43,10,10.55,40.91
5/17/2021 4:00,14.1655,74.65,55.33,80.39,20,114.446,10.43,13.4,9.48,192.2767,248.24,34.82,24.1722,24.45,14.66,9.2,9.43,10,10.55,40.91
5/18/2021 4:00,14.0158,74.44,54.84,78.88,20,113.1235,10.43,13.4,9.48,192.6233,239,34.82,24.1722,24.45,15.48,9.2,9.43,10,10.55,40.91
5/19/2021 4:00,14.0658,76.23,55.36,79.93,20,113.575,10.43,13.4,9.48,187.82,224.8,34.82,24.1722,24.45,14.85,9.2,9.43,10,10.55,40.91
5/20/2021 4:00,14.6125,78.06,55.95,81.13,20,115.3475,10.43,13.4,9.48,195.5933,233.4,34.82,24.1722,24.45,15.98,9.2,9.43,10,10.55,40.91
5/21/2021 4:00,14.9918,77.17,56.08,80.72,20,114.7065,10.43,13.4,9.48,193.6267,224.35,34.82,24.1722,24.45,15.32,9.2,9.43,10,10.55,40.91
5/24/2021 4:00,15.612,77.44,56.96,82.9,20,118.052,10.43,13.4,9.48,202.1467,225.3,34.82,24.1722,24.45,15.18,9.2,9.43,10,10.55,40.91
5/25/2021 4:00,15.6478,77.86,56.87,81.23,20,118.1435,10.43,13.4,9.48,201.5633,242.41,34.82,24.1722,24.45,15.2,9.2,9.43,10,10.55,40.91
5/26/2021 4:00,15.7,78.34,56.92,82.24,20,119.0155,10.43,13.4,9.48,206.3767,241.52,34.82,24.1722,24.45,17.01,9.2,9.43,10,10.55,40.91
5/27/2021 4:00,15.488,78.42,57.73,83.93,20,118.134,10.43,13.4,9.48,210.2833,247.09,34.82,24.1722,24.45,17.28,9.2,9.43,10,10.55,40.91
5/28/2021 4:00,16.2445,80.08,57.12,84.14,20,117.8425,10.43,13.4,9.48,208.4067,236.54,34.82,24.1722,24.45,16.76,9.2,9.43,10,10.55,40.91
6/1/2021 4:00,16.2645,80.81,56.89,84.15,20,119.059,10.43,13.4,9.48,207.9667,238.93,34.82,24.1722,24.45,16.81,9.2,9.43,10,10.55,40.91
6/2/2021 4:00,16.7783,81.97,57.48,84.34,20,118.5295,10.43,13.4,9.48,201.7067,240.48,34.82,24.1722,24.45,17.15,9.2,9.43,10,10.55,40.91
6/3/2021 4:00,16.9698,80.28,56.24,82.03,20,117.379,10.43,13.4,9.48,190.9467,233.66,34.82,24.1722,24.45,16.55,9.2,9.43,10,10.55,40.91
6/4/2021 4:00,17.5783,81.58,57.37,83.76,20,119.6785,10.43,13.4,9.48,199.6833,228.79,34.82,24.1722,24.45,16.51,9.2,9.43,10,10.55,40.91
6/7/2021 4:00,17.619,81.35,57.09,84.04,20,120.115,10.43,13.4,9.48,201.71,231.45,34.82,24.1722,24.45,17.21,9.2,9.43,10,10.55,40.91
6/8/2021 4:00,17.457,80.89,57,80.53,20,119.922,10.43,13.4,9.48,201.1967,220.66,34.82,24.1722,24.45,17.42,9.2,9.43,10,10.55,40.91
6/9/2021 4:00,17.3583,79.96,57,78.66,20,120.397,10.43,13.4,9.48,199.5933,224.32,34.82,24.1722,24.45,18.88,9.2,9.43,10,10.55,40.91
6/10/2021 4:00,17.425,81.56,57.38,79.28,20,121.7565,10.43,13.4,9.48,203.3733,221.85,34.82,24.1722,24.45,18.3,9.2,9.43,10,10.55,40.91
6/11/2021 4:00,17.8253,81.31,57.85,79.34,20,121.51,10.43,13.4,9.48,203.2967,223.92,34.82,24.1722,24.45,18.26,9.2,9.43,10,10.55,40.91
6/14/2021 4:00,18.0188,81.55,58.19,80.49,20,122.4455,10.43,13.4,9.48,205.8967,239.1,34.82,24.1722,24.45,19.7,9.2,9.43,10,10.55,40.91
6/15/2021 4:00,17.7885,80.47,57.99,82.18,20,121.4195,10.43,13.4,9.48,199.7867,232.21,34.82,24.1722,24.45,19.13,9.2,9.43,10,10.55,40.91
6/16/2021 4:00,17.8103,80.11,57.22,80.49,20,120.7725,10.43,13.4,9.48,201.6233,228.05,34.82,24.1722,24.45,19.42,9.2,9.43,10,10.55,40.91
6/17/2021 4:00,18.6573,84.56,57.18,80.64,20,121.7435,10.43,13.4,9.48,205.5333,230.66,34.82,24.1722,24.45,19.85,9.2,9.43,10,10.55,40.91
6/18/2021 4:00,18.6388,84.65,55.67,76.95,20,120.111,10.43,13.4,9.48,207.77,229.29,34.82,24.1722,24.45,18.71,9.2,9.43,10,10.55,40.91
6/21/2021 4:00,18.4273,82.59,55.87,77.07,20,121.8125,10.43,13.4,9.48,206.9433,222.6,34.82,24.1722,24.45,17.16,9.2,9.43,10,10.55,40.91
6/22/2021 4:00,18.8868,83.58,55.87,77.66,20,122.3305,10.43,13.4,9.48,207.9033,222.47,34.82,24.1722,24.45,16.65,9.2,9.43,10,10.55,40.91
6/23/2021 4:00,19.0573,83.82,55.26,79.02,20,122.127,10.43,13.4,9.48,218.8567,226.01,34.82,24.1722,24.45,16.8,9.2,9.43,10,10.55,40.91
6/24/2021 4:00,19.2055,86.1,56.07,80.58,20,122.5,10.43,13.4,9.48,226.6067,229.93,34.82,24.1722,24.45,16.61,9.2,9.43,10,10.55,40.91
6/25/2021 4:00,19.031,85.62,55.91,82.03,20,122.5085,10.43,13.4,9.48,223.9567,224.54,34.82,24.1722,24.45,16.2,9.2,9.43,10,10.55,40.91
6/28/2021 4:00,19.985,87.08,57.48,83.38,20,122.536,10.43,13.4,9.48,229.5733,246.69,34.82,24.1722,24.45,16.84,9.2,9.43,10,10.55,40.91
6/29/2021 4:00,20.0268,89.52,56.75,82.93,20,122.2725,10.43,13.4,9.48,226.92,254.9,34.82,24.1722,24.45,17.15,9.2,9.43,10,10.55,40.91
6/30/2021 4:00,20.0025,93.93,56.14,84.98,20,122.0895,10.43,13.4,9.48,226.5667,253.3,34.82,24.1722,24.45,16.64,9.2,9.43,10,10.55,40.91
7/1/2021 4:00,20.212,93.31,56.01,80.11,20,122.4445,10.43,13.4,9.48,225.9733,241.44,34.82,24.1722,24.45,16.23,9.2,9.43,10,10.55,40.91
7/2/2021 4:00,20.487,94.7,56.76,80.33,20,125.2575,10.43,13.4,9.48,226.3,240.72,34.82,24.1722,24.45,16.46,9.2,9.43,10,10.55,40.91
7/6/2021 4:00,20.6985,94.47,56.09,81.08,20,126.19,10.43,13.4,9.48,219.86,235.41,34.82,24.1722,24.45,16.16,9.2,9.43,10,10.55,40.91
7/7/2021 4:00,20.3718,90.54,55.96,78.22,20,126.474,10.43,13.4,9.48,214.8833,251.97,34.82,24.1722,24.45,15.59,9.2,9.43,10,10.55,40.91
7/8/2021 4:00,19.9028,89.74,55.39,77.11,20,125.044,10.43,13.4,9.48,217.6033,244.29,34.82,24.1722,24.45,15.74,9.2,9.43,10,10.55,40.91
7/9/2021 4:00,20.0502,90.9,55.99,78.74,20,125.5185,10.43,13.4,9.48,218.9833,253.88,34.82,24.1722,24.45,15.72,9.2,9.43,10,10.55,40.91
7/12/2021 4:00,20.5125,90.81,56.73,79.56,20,126.9755,10.43,13.4,9.48,228.5667,247.67,34.82,24.1722,24.45,15.5,9.2,9.43,10,10.55,40.91
7/13/2021 4:00,20.25,90.26,56.87,78.45,20,127.3415,10.43,13.4,9.48,222.8467,243.31,34.82,24.1722,24.45,14.79,9.2,9.43,10,10.55,40.91
7/14/2021 4:00,19.8415,89.05,56.52,78.49,20,128.237,10.43,13.4,9.48,217.7933,229.94,34.82,24.1722,24.45,14.05,9.2,9.43,10,10.55,40.91
7/15/2021 4:00,18.9663,86.93,55.81,76.92,20,127.005,10.43,13.4,9.48,216.8667,224.63,34.82,24.1722,24.45,13.93,9.2,9.43,10,10.55,40.91
7/16/2021 4:00,18.161,85.89,54.97,75.01,20,126.97,10.43,13.4,9.48,214.74,225.01,34.82,24.1722,24.45,13.75,9.2,9.43,10,10.55,40.91
7/19/2021 4:00,18.7798,86.58,54.64,74.58,20,124.578,10.43,13.4,9.48,215.4067,220.61,34.82,24.1722,24.45,12.9,9.2,9.43,10,10.55,40.91
7/20/2021 4:00,18.612,87.11,55.24,75.39,20,126.2095,10.43,13.4,9.48,220.1667,224.96,34.82,24.1722,24.45,13.55,9.2,9.43,10,10.55,40.91
7/21/2021 4:00,19.41,89.41,56.23,77.19,20,127.549,10.43,13.4,9.48,218.43,230.87,34.82,24.1722,24.45,14.5,9.2,9.43,10,10.55,40.91
7/22/2021 4:00,19.594,91.21,55.96,75.53,20,128.4215,10.43,13.4,9.48,216.42,226.08,34.82,24.1722,24.45,14.24,9.2,9.43,10,10.55,40.91
7/23/2021 4:00,19.558,92.15,53,75.94,20,133.015,10.43,13.4,9.48,214.46,224.92,34.82,24.1722,24.45,13.48,9.2,9.43,10,10.55,40.91
7/26/2021 4:00,19.294,91.82,54.31,76.3,20,134.035,10.43,13.4,9.48,219.2067,245.45,34.82,24.1722,24.45,14.32,9.2,9.43,10,10.55,40.91
7/27/2021 4:00,19.208,91.03,53.18,74.22,20,131.9,10.43,13.4,9.48,214.9267,235.08,34.82,24.1722,24.45,13.44,9.2,9.43,10,10.55,40.91
7/28/2021 4:00,19.503,97.93,53.07,75.55,20,136.094,10.43,13.4,9.48,215.66,241.75,34.82,24.1722,24.45,14.04,9.2,9.43,10,10.55,40.91
7/29/2021 4:00,19.662,102.95,53.7,77.08,20,135.7775,10.43,13.4,9.48,225.7833,235.78,34.82,24.1722,24.45,13.68,9.2,9.43,10,10.55,40.91
7/30/2021 4:00,19.499,106.19,53.72,77.58,20,134.7265,10.43,13.4,9.48,229.0667,236.58,35.15,24.1722,24.45,13.5,9.2,9.43,10,10.55,40.91
8/2/2021 4:00,19.75,108.63,53.68,77.64,20,134.8545,10.43,13.4,9.48,236.5567,235.4,37.68,24.1722,24.45,13.54,9.2,9.43,10,10.55,40.91
8/3/2021 4:00,19.815,112.56,54.06,80.86,20,135.63,10.43,13.4,9.48,236.58,230.18,46.8,24.1722,24.45,13.23,9.2,9.43,10,10.55,40.91
8/4/2021 4:00,20.274,118.77,53.9,81.98,20,135.1255,10.43,13.4,9.48,236.9733,244.36,70.39,24.1722,24.45,13.13,9.2,9.43,10,10.55,40.91
8/5/2021 4:00,20.637,112.35,53.89,81.49,20,136.2515,10.43,13.4,9.48,238.21,255.5,50.97,24.1722,24.45,13.27,9.2,9.43,10,10.55,40.91
8/6/2021 4:00,20.366,110.11,53.92,82,20,135.7385,10.43,13.4,9.48,233.0333,258.26,55.01,24.1722,24.45,13.68,9.2,9.43,10,10.55,40.91
8/9/2021 4:00,20.295,107.58,54.05,80.21,20,136.913,10.43,13.4,9.48,237.92,280.47,56.83,24.1722,24.45,15.37,9.2,9.43,10,10.55,40.91
8/10/2021 4:00,19.936,106.48,53.94,75.91,20,136.807,10.43,13.4,9.48,236.6633,269.67,53.94,24.1722,24.45,15.25,9.2,9.43,10,10.55,40.91
8/11/2021 4:00,19.699,107.68,54.14,75.03,20,136.279,10.43,13.4,9.48,235.94,278.4,51.19,24.1722,24.45,14.87,9.2,9.43,10,10.55,40.91
8/12/2021 4:00,19.905,106.5,53.54,70.25,20,137.194,10.43,11.31,9.48,240.75,256.5,48.1,24.1722,24.45,14.54,9.2,9.43,10,10.55,40.91
8/13/2021 4:00,20.188,110.55,53.49,70.92,20,137.7275,10.43,9.5,9.48,239.0567,261.25,50.63,24.1722,24.45,13.92,9.2,9.43,10,10.55,40.91
8/16/2021 4:00,19.95,107.48,53.47,70.93,20,138.3095,10.43,9.98,9.48,228.7233,256.83,47.19,24.1722,24.45,13.73,9.2,9.43,10,10.55,40.91
8/17/2021 4:00,19.458,107.56,52.69,70.78,20,136.6615,10.43,9.29,9.48,221.9033,250.8,46.67,24.1722,24.45,11.65,9.2,9.43,10,10.55,40.91
8/18/2021 4:00,19.04,103.44,52.19,70.62,20,135.449,10.43,8.81,9.48,229.6633,244.39,49.8,24.1722,24.45,11.93,9.2,9.43,10,10.55,40.91
8/19/2021 4:00,19.798,103.7,52.44,70.28,20,135.68,10.43,8.48,9.48,224.49,248.24,44.69,24.1722,24.45,10.72,9.2,9.43,10,10.55,40.91
8/20/2021 4:00,20.816,104.65,52.01,70.23,20,137.4295,10.43,9.93,9.48,226.7533,257.32,42.64,24.1722,24.45,10.79,9.2,9.43,10,10.55,40.91
8/23/2021 4:00,21.958,108.77,53.23,71.74,20,140.0415,10.43,10.3,9.48,235.4333,256,45.29,24.1722,24.45,12.62,9.2,9.43,10,10.55,40.91
8/24/2021 4:00,21.793,107.65,53.81,71.98,20,141.2615,10.43,10.9,9.48,236.1633,259.28,49.38,24.1722,24.45,13.48,9.2,9.43,10,10.55,40.91
8/25/2021 4:00,22.213,108.3,53.81,74.04,20,142.079,10.43,11.04,9.48,237.0667,256.77,48.98,24.1722,24.45,13.2,9.2,9.43,10,10.55,40.91
8/26/2021 4:00,22.068,107.27,53.13,72.77,20,141.4405,9.96,11.48,9.48,233.72,248.54,46.86,24.1722,24.45,13.07,9.2,9.43,10,10.55,40.91
8/27/2021 4:00,22.636,111.4,53.89,74,20,144.004,10.35,12.78,9.48,237.3067,259.12,46.87,24.1722,24.45,14.08,9.2,9.43,10,10.55,40.91
8/30/2021 4:00,22.688,111.32,53.94,73.16,20,144.5905,10.03,12.57,9.48,243.6367,262.66,43.64,24.1722,24.45,13.64,9.2,9.43,10,10.55,40.91
8/31/2021 4:00,22.385,110.72,54.06,73.7,20,144.6975,10.03,12.71,9.48,245.24,259,44.32,24.1722,24.45,13.8,9.2,9.43,10,10.55,40.91
9/1/2021 4:00,22.441,109.99,53.67,73.72,20,145.2155,10.14,12.48,9.48,244.6967,265.9,44.57,24.1722,24.45,13.75,9.2,9.43,10,10.55,40.91
9/2/2021 4:00,22.396,109.2,53.73,73.99,20,143.287,11.63,11.93,9.48,244.13,268.18,44.49,24.1722,24.45,14.4,9.2,9.43,10,10.55,40.91
9/3/2021 4:00,22.843,109.92,53.51,73.81,20,143.7395,13.52,10.16,9.48,244.5233,278.44,43.35,24.1722,24.45,14.26,9.2,9.43,10,10.55,40.91
9/7/2021 4:00,22.662,109.15,53.65,73.64,20,144.2805,14.5,9.57,9.48,250.9733,266.81,42.13,24.1722,24.45,13.8,9.2,9.43,10,10.55,40.91
9/8/2021 4:00,22.339,106.17,53.57,72.27,20,143.691,15.09,9.4,9.48,251.29,258.2,40.05,24.1722,24.45,12.79,9.2,9.43,10,10.55,40.91
9/9/2021 4:00,22.177,106.15,53.4,72.87,20,143.541,20.72,9.32,9.48,251.62,256.42,41.28,24.1722,24.45,13.49,9.2,9.43,10,10.55,40.91
9/10/2021 4:00,22.478,105.2,53.84,73.5,20,140.876,18.69,9.3,9.48,245.4233,248.32,41.17,24.1722,24.45,12.85,9.2,9.43,10,10.55,40.91
9/13/2021 4:00,22.152,104.8,54.99,74.35,20,142.3325,15.4,8.88,9.48,247.6667,242.84,40.6,24.1722,24.45,12.9,9.2,9.43,10,10.55,40.91
9/14/2021 4:00,22.242,105.73,54.52,73.49,20,142.5445,15.78,8.14,9.48,248.1633,243,40.02,24.1722,24.45,12.34,9.2,9.43,10,10.55,40.91
9/15/2021 4:00,22.341,105.6,55.12,73.82,20,144.4295,15.39,8.21,9.48,251.9433,247.07,41.87,24.1722,24.45,12.71,9.2,9.43,10,10.55,40.91
9/16/2021 4:00,22.242,106.22,54.83,74.63,20,143.61,15.89,8.6,9.48,252.33,243.21,41.95,24.1722,24.45,12.66,9.2,9.43,10,10.55,40.91
9/17/2021 4:00,21.9,103.88,54.26,74.3,20,140.8,15.41,9.26,9.48,253.1633,245.19,42.38,24.1722,24.45,12.9,9.2,9.43,10,10.55,40.91
9/20/2021 4:00,21.113,101.55,52.98,72.37,20,138.7195,14.81,9.11,8.72,243.39,236.53,40.7,24.1722,24.45,11.64,9.2,9.43,10,10.55,40.91
9/21/2021 4:00,21.246,102.82,52.87,72.14,20,139.033,14.47,9.36,8.99,246.46,238.46,42.29,24.1722,24.45,11.24,9.2,9.43,10,10.55,40.91
9/22/2021 4:00,21.941,104.38,53.5,73.97,20,140.2835,14.54,9.67,8.85,250.6467,241.85,46.88,24.1722,24.45,11.76,9.2,9.43,10,10.55,40.91
9/23/2021 4:00,22.482,106.15,54.03,74.04,20,141.216,14.15,10.57,9.38,251.2133,237.5,45.94,24.1722,24.45,11.86,9.2,9.43,10,10.55,40.91
9/24/2021 4:00,22.081,105.8,54.22,74.05,20,142.215,14.05,10.3,9.28,258.13,231.82,44.91,24.1722,24.45,11.4,9.2,9.43,10,10.55,40.91
9/27/2021 4:00,21.66,108.16,54.66,75.18,20,141.072,14.32,10.06,9.07,263.7867,232.24,44.76,24.1722,24.45,11.63,9.2,9.43,10,10.55,40.91
9/28/2021 4:00,20.699,101.52,54,73.1,20,135.83,15.56,9.95,9.07,259.1867,229.84,44.62,24.1722,24.45,10.94,9.2,9.43,10,10.55,40.91
9/29/2021 4:00,20.517,100.35,53.49,71.64,20,134.3535,14.66,9.67,9,260.4367,225.28,43.13,24.1722,24.45,11.61,9.2,9.43,10,10.55,40.91
9/30/2021 4:00,20.716,102.9,53.28,70.98,20,133.676,16.13,10.06,8.88,258.4933,227.48,42.08,24.1722,24.45,11.59,9.2,9.43,10,10.55,40.91
10/1/2021 4:00,20.742,102.45,53.86,70.99,20,136.543,15.98,10.14,8.39,258.4067,231.15,41.9,24.1722,24.45,12.53,9.2,9.43,10,10.55,40.91
10/4/2021 4:00,19.732,100.34,53.47,70.62,20,133.6595,14.79,9.07,7.85,260.51,229.31,40.93,24.1722,24.45,12.21,7.51,9.43,10,10.55,40.91
10/5/2021 4:00,20.451,101.81,53.95,70.5,20,136.023,14.59,9.2,7.82,260.1967,240.09,42.01,24.1722,24.45,13.39,7.73,9.43,10,10.55,40.91
10/6/2021 4:00,20.7,103.64,53.98,69.94,20,137.565,14,9.19,7.92,260.9167,250.38,42.06,24.1722,24.45,13.45,7.25,9.43,10,10.55,40.91
10/7/2021 4:00,21.075,106.45,54.18,70.54,20,139.225,15.46,9.13,8.08,264.5367,251.59,41.84,24.1722,24.45,13.81,7.63,9.43,10,10.55,40.91
10/8/2021 4:00,20.831,105.06,53.81,70.12,20,139.7855,14.71,9.12,8,261.83,248.14,41.78,24.1722,24.45,14.32,8.41,9.43,10,10.55,40.91
10/11/2021 4:00,20.695,104.68,53.44,69.22,20,138.914,14.05,9.03,7.99,263.98,256.5,42.07,24.1722,24.45,14.53,8.44,9.43,10,10.55,40.91
10/12/2021 4:00,20.671,105.04,52.17,66.72,20,136.449,13.5,9.2,8,268.5733,249.33,40.53,24.1722,24.45,14.34,8.53,9.43,10,10.55,40.91
10/13/2021 4:00,20.939,109.16,52.26,66.38,20,137.582,13.25,9.09,7.73,270.36,246.78,40.52,24.1722,24.45,15.17,9.24,9.43,10,10.55,40.91
10/14/2021 4:00,21.746,111.99,53.9,67.8,20,141.151,13.57,9.34,7.33,272.7733,260,40.93,24.1722,24.45,15.21,9.82,9.43,10,10.55,40.91
10/15/2021 4:00,21.862,112.12,54.46,67.68,20,141.368,12.8,8.66,7.1,281.01,280.61,41.03,24.1722,24.45,15.79,10.05,9.43,10,10.55,40.91
10/18/2021 4:00,22.222,116.43,54.47,67.26,20,142.778,12.4,8.65,6.92,290.0367,293.34,40.65,24.1722,24.45,16.28,10.69,9.43,10,10.55,40.91
10/19/2021 4:00,22.29,116.33,55.21,67.57,20,143.237,12.36,9.01,6.69,288.09,305.63,41.7,24.1722,24.45,16.7,10.91,9.43,10,10.55,40.91
10/20/2021 4:00,22.103,116.39,55.37,68.27,20,141.769,12.72,9.09,6.68,288.6,314.71,41.83,24.1722,24.45,17.66,10.44,9.43,10,10.55,40.91
10/21/2021 4:00,22.692,119.33,56,68.64,20,141.886,12.66,8.75,6.79,298,300.01,41.28,24.1722,24.45,17.64,10.18,9.43,10,10.55,40.91
10/22/2021 4:00,22.726,119.82,49.46,67.51,20,137.5665,13,8.99,6.71,303.2267,300.84,39.59,24.1722,24.45,16.44,9.66,9.43,10,10.55,40.91
10/25/2021 4:00,23.166,122.36,49.41,68.76,20,137.447,12.99,9.16,6.24,341.62,325.54,39.01,24.1722,24.45,18.45,10.28,9.43,10,10.55,40.91
10/26/2021 4:00,24.717,122.93,48.28,68.94,20,139.3085,13.22,9.07,6.33,339.4767,319.49,39.57,24.1722,24.45,18.2,10.52,9.43,10,10.55,40.91
10/27/2021 4:00,24.451,122.28,47.89,68.24,20,146.2175,12.84,8.8,5.39,345.9533,311.67,35.44,24.1722,24.45,17.43,12.28,9.43,10,10.55,40.91
10/28/2021 4:00,24.941,121.16,48.08,69.58,20,145.849,13.37,8.78,5.64,359.0133,319.13,35.47,24.1722,24.45,19.71,13.63,9.43,10,10.55,40.91
10/29/2021 4:00,25.567,120.23,49,69.1,20,148.046,14.05,8.68,5.7,371.3333,319.42,34.97,24.1722,24.45,20.26,15.04,9.43,10,10.55,40.91
11/1/2021 4:00,25.827,125.23,49.55,70.7,20,143.497,14.26,9.49,6.41,402.8633,330.99,34.85,24.1722,24.45,21.68,15.66,9.43,10,10.55,40.91
11/2/2021 4:00,26.401,127.63,49.86,70.76,20,145.4325,14.25,9.81,6.5,390.6667,336.34,34.99,24.1722,24.45,22.11,15,9.43,10,10.55,40.91
11/3/2021 4:00,26.598,130.53,50.39,71.25,20,146.598,14.91,9.59,6.54,404.62,344.38,37.04,24.1722,24.45,21.85,15.35,9.43,10,10.55,40.91
11/4/2021 4:00,29.801,137.5,50.31,72.24,20,148.2675,15.74,9.67,6.52,409.97,344.45,37.07,24.1722,24.45,21.97,16.43,9.43,10,10.55,40.91
11/5/2021 4:00,29.752,136.34,50.92,72.92,20,148.852,15.51,9.96,6.29,407.3633,337.05,37.01,24.1722,24.45,20.48,19.27,9.43,10,10.55,40.91
11/8/2021 5:00,30.804,150.16,51.55,74.56,20,149.031,14.94,9.45,6.14,387.6467,353.92,37.98,24.1722,24.45,22.26,21.35,9.43,10,10.55,40.91
11/9/2021 5:00,30.657,148.92,51.2,75.59,20,148.9185,14.84,9.46,6.06,341.1667,357.39,36.7,24.1722,24.45,21.33,22.53,9.43,10,10.55,40.91
11/10/2021 5:00,29.459,139.87,50.76,73.41,20,145.8935,14.59,9.24,5.95,355.9833,328.6,34.49,24.1722,24.45,20.32,18.23,9.43,10,10.55,40.91
11/11/2021 5:00,30.39,146.01,50.53,74.55,20,145.7665,14.23,9.29,6.1,354.5033,336.39,34.17,24.1722,24.45,21.47,19.25,9.43,10,10.55,40.91
